latitud,longitud
-37.143514612000004,-53.704297168
-37.141645605,-53.69637297
-37.139776598,-53.688448772
-37.137907591,-53.680524574
-37.136038584000005,-53.672600376
-37.134169576999994,-53.664676178
-37.13230057,-53.65675198
-37.130431563,-53.648827782
-37.128562556,-53.640903584
-37.126693549,-53.632979386
-37.124824542,-53.625055188000005
-37.122955535,-53.61713099
-37.121086528000006,-53.609206791999995
-37.119217520999996,-53.601282594
-37.117348514,-53.593358396
-37.115479507,-53.585434198
-37.1136105,-53.577510000000004
-37.111741493,-53.569585802000006
-37.109872486,-53.561661603999994
-37.108003479000004,-53.553737405999996
-37.106134471999994,-53.545813208
-37.104265465,-53.53788901
-37.102396458,-53.529964812
-37.100527451,-53.522040614
-37.098658444,-53.514116416
-37.096789437,-53.506192218
-37.09492043,-53.49826802
-37.093051423000006,-53.490343822
-37.091182415999995,-53.482419624
-37.089313409,-53.474495426000004
-37.087444402,-53.466571228
-37.085575395,-53.45864703
-37.083706387999996,-53.450722832
-37.081837381,-53.442798634
-37.079968374,-53.434874436
-37.078099367,-53.426950238
-37.07623036,-53.419026040000006
-37.074361353,-53.411101841999994
-37.072492346000004,-53.403177643999996
-37.070623339,-53.395253446
-37.068754332,-53.387329248
-37.066885325,-53.37940505
-37.065016318000005,-53.371480852000005
-37.063147310999994,-53.363556654
-37.061278304,-53.355632456
-37.059409297,-53.347708258
-37.05754029,-53.33978406
-37.055671283,-53.331859862
-37.053802276,-53.323935664000004
-37.051933269,-53.316011466000006
-37.05006426200001,-53.30808726800001
-37.048195255,-53.30016307
-37.046326248,-53.292238872
-37.044457241,-53.284314674
-37.04258823400001,-53.276390476
-37.040719227,-53.268466278000005
-37.03885022,-53.26054208000001
-37.036981213000004,-53.252617882
-37.035112206,-53.244693684000005
-37.033243199000005,-53.236769486
-37.031374192,-53.228845288
-37.029505185000005,-53.220921090000004
-37.027636178,-53.21299689200001
-37.025767171,-53.205072694
-37.023898164,-53.197148496000004
-37.022029157000006,-53.189224298
-37.02016015,-53.1813001
-37.018291143,-53.173375902000004
-37.016422136,-53.165451704000006
-37.01455312900001,-53.15752750600001
-37.012684121999996,-53.149603308
-37.010815115,-53.14167911
-37.008946108,-53.133754912
-37.007077101,-53.125830714
-37.005208094000004,-53.117906516000005
-37.003339087,-53.10998231800001
-37.001470080000004,-53.10205812
-36.99960107300001,-53.094133922000005
-36.997732066,-53.086209724
-36.995863059,-53.078285526
-36.993994052,-53.070361328
-36.992125044999995,-53.06243713
-36.990256038,-53.054512931999994
-36.988387031,-53.046588734
-36.986518024,-53.038664536
-36.984649016999995,-53.030740338
-36.98278001,-53.022816139999996
-36.980911003,-53.014891942
-36.97904199599999,-53.006967743999994
-36.977172988999996,-52.999043545999996
-36.975303982,-52.991119348
-36.973434974999996,-52.98319515
-36.971565968,-52.975270952
-36.969696961,-52.967346754
-36.967827954,-52.95942255599999
-36.965958947000004,-52.951498357999995
-36.964089939999994,-52.94357416
-36.962220933,-52.935649962
-36.960351926,-52.927725764
-36.958482919,-52.919801566
-36.956613912,-52.911877368
-36.954744905,-52.903953169999994
-36.952875898,-52.896028971999996
-36.951006891,-52.888104774
-36.949137883999995,-52.880180576
-36.947268877,-52.872256377999996
-36.94539987,-52.86433218
-36.943530863,-52.856407982
-36.941661855999996,-52.848483783999995
-36.939792849,-52.840559586
-36.937923842000004,-52.832635388
-36.936054835,-52.82471119
-36.934185828000004,-52.816786992000004
-36.932316821,-52.808862794
-36.930447814,-52.800938596
-36.928578807,-52.793014398
-36.9267098,-52.7850902
-36.924840793,-52.777166002
-36.922971786000005,-52.769241804
-36.921102779,-52.761317606
-36.919233772,-52.753393408
-36.917364765,-52.745469209999996
-36.915495758,-52.737545012
-36.913626750999995,-52.729620814
-36.911757744,-52.721696616
-36.909888737,-52.713772418000005
-36.90801973,-52.70584822
-36.906150723,-52.697924021999995
-36.904281716,-52.689999824
-36.902412709,-52.682075626
-36.900543702,-52.674151428
-36.898674695,-52.666227230000004
-36.896805688,-52.658303032000006
-36.894936681000004,-52.650378834
-36.893067674,-52.642454636
-36.891198667,-52.634530438
-36.88932966,-52.62660624
-36.887460653,-52.618682042
-36.885591645999995,-52.610757844
-36.883722639,-52.602833646
-36.881853632,-52.594909448
-36.879984625,-52.58698525
-36.878115618,-52.579061052
-36.876246611,-52.571136854
-36.874377604,-52.563212656000005
-36.872508597,-52.555288458
-36.870639589999996,-52.547364259999995
-36.868770583,-52.539440062
-36.866901576000004,-52.531515864
-36.865032569,-52.523591666
-36.863163562000004,-52.515667468000004
-36.861294555,-52.507743270000006
-36.859425548,-52.499819072
-36.857556541,-52.491894873999996
-36.855687534,-52.483970676
-36.853818527,-52.476046478
-36.851949520000005,-52.46812228
-36.850080513,-52.460198082
-36.848211506,-52.452273884
-36.846342499,-52.444349686
-36.844473492,-52.436425488
-36.842604484999995,-52.42850129
-36.840735478,-52.420577092
-36.838866471,-52.412652894000004
-36.836997464,-52.404728696
-36.835128457,-52.396804497999995
-36.83325945,-52.388880300000004
-36.831390443000004,-52.380956102
-36.829521436,-52.373031904
-36.827652429,-52.365107706
-36.825783422,-52.357183508000006
-36.823914415000004,-52.34925931
-36.822045408,-52.341335112
-36.820176401,-52.333410914000005
-36.818307394,-52.325486716
-36.816438387000005,-52.317562518
-36.81456938,-52.309638320000005
-36.812700373000006,-52.30171412200001
-36.810831366,-52.293789924
-36.808962359,-52.285865726000004
-36.807093352,-52.277941528
-36.805224345,-52.27001733
-36.803355338,-52.262093132000004
-36.80148633100001,-52.254168934000006
-36.799617324,-52.246244736
-36.79774831700001,-52.23832053800001
-36.795879310000004,-52.23039634
-36.794010303,-52.222472142
-36.792141296000004,-52.214547944
-36.790272289,-52.206623746000005
-36.788403282000004,-52.198699548
-36.78653427500001,-52.19077535000001
-36.784665268000005,-52.182851152000005
-36.782796261,-52.174926954
-36.780927254000005,-52.167002756
-36.779058247,-52.159078558000004
-36.77718924,-52.15115436000001
-36.775320233,-52.14323016200001
-36.773451226000006,-52.135305964000004
-36.771582219,-52.127381766
-36.769713212000006,-52.119457568
-36.767844205,-52.111533370000004
-36.765975198,-52.103609172000006
-36.764106191,-52.095684974
-36.762237184,-52.087760775999996
-36.760368177,-52.079836578
-36.75849917,-52.07191238
-36.756630163,-52.063988182
-36.754761156,-52.056063984
-36.752892149000004,-52.048139786
-36.751023142,-52.040215587999995
-36.749154135,-52.03229139
-36.747285128,-52.024367192
-36.745416121,-52.016442994
-36.743547113999995,-52.008518796
-36.741678107,-52.00059459799999
-36.7398091,-51.992670399999994
-36.737940093,-51.984746202
-36.736071086,-51.976822004
-36.734202079,-51.968897806
-36.732333071999996,-51.960973607999996
-36.730464065,-51.95304940999999
-36.728595057999996,-51.945125212
-36.726726051,-51.937201013999996
-36.724857044000004,-51.929276816
-36.722988037,-51.921352618
-36.72111903,-51.91342842
-36.719250023,-51.90550422199999
-36.717381016,-51.897580024
-36.715512008999994,-51.889655825999995
-36.713643002,-51.881731628
-36.711773995,-51.87380743
-36.709904988,-51.865883232
-36.708035981,-51.857959034
-36.706166974,-51.850034836000006
-36.704297967,-51.842110638
-36.702428960000006,-51.834186439999996
-36.700559953,-51.826262242
-36.698690946,-51.818338044
-36.696821939,-51.810413846
-36.694952932,-51.802489648
-36.693083924999996,-51.79456545
-36.691214918,-51.786641252
-36.689345911000004,-51.778717054
-36.687476904,-51.770792856
-36.685607897000004,-51.762868658
-36.68373889,-51.75494446
-36.681869883000005,-51.74702026200001
-36.680000876,-51.739096064
-36.678131869,-51.731171866
-36.676262862,-51.723247668000006
-36.674393855000005,-51.71532347
-36.672524848,-51.707399271999996
-36.670655841,-51.699475074000006
-36.668786834,-51.691550876
-36.666917827,-51.683626677999996
-36.66504882,-51.675702480000005
-36.663179813,-51.667778282
-36.661310806,-51.659854084
-36.65944179900001,-51.651929886000005
-36.657572792,-51.644005688
-36.655703785,-51.63608149
-36.653834778000004,-51.628157292
-36.651965771,-51.620233094
-36.650096764,-51.612308896
-36.648227757,-51.604384698
-36.646358750000005,-51.596460500000006
-36.644489743,-51.588536302
-36.642620736,-51.580612104
-36.640751729,-51.572687906
-36.638882722,-51.564763708
-36.637013715,-51.556839509999996
-36.635144708,-51.548915312000005
-36.633275701,-51.540991114
-36.631406694000006,-51.533066915999996
-36.629537687,-51.525142718000005
-36.62766868,-51.51721852
-36.625799673,-51.509294322
-36.623930666,-51.501370124000005
-36.622061658999996,-51.493445926
-36.620192652,-51.485521728
-36.618323645000004,-51.477597530000004
-36.616454638,-51.469673332
-36.614585631000004,-51.461749134
-36.612716624,-51.453824936
-36.610847617000005,-51.445900738000006
-36.60897861,-51.43797654
-36.607109603,-51.430052341999996
-36.605240596,-51.422128144000006
-36.603371589000005,-51.414203946
-36.601502582,-51.406279748
-36.599633575000006,-51.398355550000005
-36.597764568,-51.390431352
-36.595895561,-51.382507154
-36.594026554,-51.374582956000005
-36.592157547,-51.366658758
-36.59028854,-51.35873456
-36.58841953300001,-51.350810362000004
-36.586550526,-51.34288616400001
-36.584681519,-51.334961966
-36.582812512000004,-51.327037768000004
-36.580943505,-51.31911357
-36.579074498,-51.311189372
-36.577205491,-51.303265174
-36.575336484000005,-51.295340976000006
-36.573467477,-51.287416778
-36.571598470000005,-51.27949258000001
-36.569729463,-51.271568382000005
-36.567860456,-51.263644184
-36.565991449,-51.255719986
-36.564122442,-51.247795788000005
-36.562253435,-51.23987159
-36.560384428000006,-51.231947391999995
-36.558515421,-51.224023194000004
-36.556646414,-51.216098996
-36.554777407,-51.208174798
-36.55290840000001,-51.200250600000004
-36.551039393,-51.192326402000006
-36.54917038600001,-51.184402204
-36.547301379000004,-51.17647800600001
-36.545432372,-51.168553808000006
-36.543563365000004,-51.16062961
-36.541694358,-51.152705412
-36.539825351000005,-51.144781214000005
-36.537956344,-51.136857016
-36.536087337000005,-51.12893281800001
-36.53421833,-51.121008620000005
-36.532349323000005,-51.113084422
-36.530480316,-51.10516022400001
-36.528611309,-51.097236026
-36.526742302,-51.08931182799999
-36.524873295,-51.08138763
-36.523004287999996,-51.073463432
-36.521135281,-51.065539234
-36.519266273999996,-51.057615036
-36.517397267,-51.049690838
-36.515528259999996,-51.04176664
-36.513659253,-51.033842442
-36.511790246,-51.025918243999996
-36.509921239,-51.017994046
-36.508052232,-51.010069848
-36.506183225,-51.00214565
-36.504314218,-50.994221452
-36.502445211,-50.986297254
-36.500576204,-50.978373055999995
-36.498707197,-50.970448858
-36.49683819,-50.96252466
-36.494969182999995,-50.954600462
-36.493100176,-50.946676264
-36.491231169,-50.93875206599999
-36.489362162,-50.930827868
-36.487493155,-50.92290367
-36.485624148,-50.914979472
-36.483755141,-50.907055274
-36.481886134,-50.899131076
-36.480017126999996,-50.891206878
-36.47814812,-50.88328268
-36.476279113000004,-50.875358481999996
-36.474410106,-50.867434284
-36.472541099000004,-50.859510086
-36.470672092,-50.851585888
-36.468803085,-50.84366169
-36.466934078,-50.83573749200001
-36.465065071,-50.827813294
-36.463196064,-50.819889096
-36.461327057000005,-50.811964898
-36.45945805,-50.8040407
-36.457589043,-50.796116502
-36.455720036,-50.788192304000006
-36.453851029,-50.780268106
-36.451982021999996,-50.772343907999996
-36.450113015,-50.76441971
-36.448244008,-50.756495512
-36.446375001,-50.748571314
-36.444505994000004,-50.740647116
-36.442636987,-50.732722918
-36.440767980000004,-50.72479872
-36.438898973,-50.716874522
-36.437029966,-50.708950324
-36.435160959,-50.701026126
-36.433291952000005,-50.693101928
-36.431422945,-50.68517773000001
-36.429553938,-50.677253532
-36.427684931,-50.669329334
-36.425815924,-50.661405136000006
-36.423946917,-50.653480938
-36.42207791,-50.645556739999996
-36.420208903,-50.637632542000006
-36.418339896,-50.629708344
-36.416470889,-50.621784145999996
-36.414601882,-50.613859948000005
-36.412732875,-50.60593575
-36.410863868,-50.598011552
-36.408994861000004,-50.590087354000005
-36.407125854,-50.582163156
-36.405256847000004,-50.574238958
-36.40338784,-50.56631476
-36.401518833000004,-50.558390562
-36.399649826,-50.550466364
-36.397780819000005,-50.542542166
-36.395911812,-50.534617968000006
-36.394042805,-50.52669377
-36.392173798,-50.518769572
-36.390304791000005,-50.510845374000006
-36.388435783999995,-50.502921176
-36.386566777,-50.494996978
-36.38469777,-50.487072780000005
-36.382828763,-50.479148582
-36.380959756,-50.471224384
-36.379090749,-50.463300186000005
-36.377221741999996,-50.455375988
-36.375352735,-50.44745179
-36.373483728000004,-50.439527592000005
-36.37161472100001,-50.431603394
-36.369745714000004,-50.423679196
-36.367876707,-50.415754998000004
-36.366007700000004,-50.407830800000006
-36.364138693,-50.399906602
-36.362269686000005,-50.391982404
-36.36040067900001,-50.384058206000006
-36.358531672,-50.376134008
-36.356662665,-50.368209809999996
-36.354793658000006,-50.360285612000006
-36.352924651,-50.352361414
-36.351055644000006,-50.344437216
-36.349186637,-50.336513018000005
-36.34731763,-50.32858882
-36.345448623,-50.320664622
-36.34357961600001,-50.312740424000005
-36.341710609,-50.304816226
-36.33984160200001,-50.296892028
-36.337972595000004,-50.288967830000004
